ROW_ID	ROW_VERSION	ROW_ETAG	id	name	subpool	description	createdOn	createdBy	etag	modifiedOn	modifiedBy	type	currentVersion	parentId	benefactorId	projectId	dataFileHandleId	dataFileSizeBytes	dataFileMD5Hex	dataFileConcreteType	dataFileBucket	dataFileKey	md5_google
52182631	1	cb53b1e5-ba2c-4130-85d2-c0a08501e650	syn52182631	SRR21976250			1690641473546	3330650	cb53b1e5-ba2c-4130-85d2-c0a08501e650	1691172938801	3330650	folder	1	syn52177623	syn52117441	syn29530512							
52182632	1	832ac1a4-79bf-4bba-b7f1-2c92a6d0206a	syn52182632	SRR21976251			1690641473859	3330650	832ac1a4-79bf-4bba-b7f1-2c92a6d0206a	1691172939170	3330650	folder	1	syn52177623	syn52117441	syn29530512							
52182633	1	417bb762-2d0d-4eca-af06-9ea4c6d24eb1	syn52182633	SRR21976252			1690641474184	3330650	417bb762-2d0d-4eca-af06-9ea4c6d24eb1	1691172939554	3330650	folder	1	syn52177623	syn52117441	syn29530512							
52182638	1	ebc99445-de1a-43c2-8f2c-10f891d82009	syn52182638	SRR21976250_1.fastq			1690641603398	3330650	ebc99445-de1a-43c2-8f2c-10f891d82009	1690641603543	3330650	file	1	syn52182631	syn52117441	syn29530512	127455984	6585422208	9e7c7118561e981d0d4748f207e54422	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/0799522e-9c98-46c6-883e-7120c45a99b7/SRR21976250_1.fastq	
52182639	1	3c57bb51-949d-4270-a8cd-9ccf64ecaca1	syn52182639	SRR21976250_1.fastq.gz			1690641619596	3330650	3c57bb51-949d-4270-a8cd-9ccf64ecaca1	1690641619727	3330650	file	1	syn52182631	syn52117441	syn29530512	127455987	668922530	114765609fdf265fa8cce27b5ab168a0	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/be69f59a-16da-458c-bf31-8ab6a50da89b/SRR21976250_1.fastq.gz	
52182646	1	0553e3b9-7b1a-4c70-b54f-c6d266419dcb	syn52182646	SRR21976250_2.fastq			1690641843109	3330650	0553e3b9-7b1a-4c70-b54f-c6d266419dcb	1690641843287	3330650	file	1	syn52182631	syn52117441	syn29530512	127455994	10159556150	3f985446cd940344c15f758b01748a07	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/1a538da8-b6cc-4648-a551-774e9643ed1a/SRR21976250_2.fastq	
52182647	1	db0f7dcc-9160-4c41-ad0c-27e0e9d02f25	syn52182647	SRR21976250_2.fastq.gz			1690641873745	3330650	db0f7dcc-9160-4c41-ad0c-27e0e9d02f25	1690641873889	3330650	file	1	syn52182631	syn52117441	syn29530512	127455995	1339141550	295e4151437f51a9d57ee8079fa3e1b5	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/eedd67d4-2e4d-49c6-bffe-eb0da1dc96a2/SRR21976250_2.fastq.gz	
52182650	1	e001c88a-c2a9-4470-a09e-26b3bca9e76e	syn52182650	SRR21976250_3.fastq			1690642032819	3330650	e001c88a-c2a9-4470-a09e-26b3bca9e76e	1690642032944	3330650	file	1	syn52182631	syn52117441	syn29530512	127456001	7333496754	3577651cb588715cfc677bec505444fe	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/c078052d-a7e0-4f32-88ee-8ce4de3eae8b/SRR21976250_3.fastq	
52182651	1	3ae20c52-a252-41c2-9bb4-bb41242a6d52	syn52182651	SRR21976250_3.fastq.gz			1690642052445	3330650	3ae20c52-a252-41c2-9bb4-bb41242a6d52	1690642052557	3330650	file	1	syn52182631	syn52117441	syn29530512	127456002	979672503	04f57eaf3c5ef0974954ca42e5c3a04f	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/84e50769-c331-4407-90c1-72d98903f321/SRR21976250_3.fastq.gz	
52182669	1	5b0620d5-64a6-4519-b294-692bfdb56b0e	syn52182669	SRR21976250_4.fastq			1690642274682	3330650	5b0620d5-64a6-4519-b294-692bfdb56b0e	1690642274801	3330650	file	1	syn52182631	syn52117441	syn29530512	127456019	10076436756	de27fd81983816a1ad06d530488799a9	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/06e5be6a-c6f0-4d0e-90a8-8437e50ae32e/SRR21976250_4.fastq	
52182672	1	5775d2bd-e08d-4e38-aa07-0728aa522537	syn52182672	SRR21976250_4.fastq.gz			1690642302837	3330650	5775d2bd-e08d-4e38-aa07-0728aa522537	1690642302950	3330650	file	1	syn52182631	syn52117441	syn29530512	127456022	1333760980	10e775da1ceb10eb64ff9a3988688de7	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/e484fc73-82c1-4cc1-904f-17d27a101c70/SRR21976250_4.fastq.gz	
52182679	1	ed7af677-9784-48e7-827f-bf3a155ef813	syn52182679	SRR21976251_1.fastq			1690642427966	3330650	ed7af677-9784-48e7-827f-bf3a155ef813	1690642428083	3330650	file	1	syn52182632	syn52117441	syn29530512	127456025	6033100274	747dbd6df099af91cb7e003eab41287c	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/561a6a98-495a-460d-9f23-a5c576874946/SRR21976251_1.fastq	
52182683	1	cf82f057-6802-4ada-9cee-13e42a25e524	syn52182683	SRR21976251_1.fastq.gz			1690642442587	3330650	cf82f057-6802-4ada-9cee-13e42a25e524	1690642442705	3330650	file	1	syn52182632	syn52117441	syn29530512	127456026	613158008	e92ff04c6405d81c2508008ab2addca2	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/fb98e9cb-1682-48ce-a81b-43941e27f34a/SRR21976251_1.fastq.gz	
52182729	1	c976c628-6fb4-4fc0-a8f3-7fea8a9a14b6	syn52182729	SRR21976251_2.fastq			1690642638238	3330650	c976c628-6fb4-4fc0-a8f3-7fea8a9a14b6	1690642638351	3330650	file	1	syn52182632	syn52117441	syn29530512	127456057	9308413198	efb6ccc1bc526eaf9085474d203a7c8d	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/c6f0ef30-7158-4ef6-b7b1-06ee05828988/SRR21976251_2.fastq	
52182736	1	6d5405ce-5b36-4d56-a0f9-e14226d0c8c2	syn52182736	SRR21976251_2.fastq.gz			1690642663765	3330650	6d5405ce-5b36-4d56-a0f9-e14226d0c8c2	1690642663892	3330650	file	1	syn52182632	syn52117441	syn29530512	127456059	1236699550	c1781ae7471f53bfd33c674470ee51a3	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/c10872ae-4962-40d0-841e-fa5667532fd2/SRR21976251_2.fastq.gz	
52182741	1	7d3ee030-bef0-4630-86a1-a01310d033bb	syn52182741	SRR21976251_3.fastq			1690642820537	3330650	7d3ee030-bef0-4630-86a1-a01310d033bb	1690642820662	3330650	file	1	syn52182632	syn52117441	syn29530512	127456066	6718630886	564067d3c6d80ef7623b967a9935460c	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/2eaa8b13-b747-407c-82aa-f843613302c0/SRR21976251_3.fastq	
52182742	1	6f3bce4d-d896-4fc3-a7d7-9db5d95bd608	syn52182742	SRR21976251_3.fastq.gz			1690642843613	3330650	6f3bce4d-d896-4fc3-a7d7-9db5d95bd608	1690642843738	3330650	file	1	syn52182632	syn52117441	syn29530512	127456067	897899996	f74038100f9e11255b385023c985a2ae	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/b73d91ae-ba45-478e-896d-cf8f4bc425d5/SRR21976251_3.fastq.gz	
52182750	1	edc6b1fe-ca51-4c89-9f81-7b7efb44daa6	syn52182750	SRR21976251_4.fastq			1690643042636	3330650	edc6b1fe-ca51-4c89-9f81-7b7efb44daa6	1690643042789	3330650	file	1	syn52182632	syn52117441	syn29530512	127456079	9232243130	79c9ad788c37068b8bc829be10390128	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/0d3c5e65-4b15-41f6-af91-414b035876ea/SRR21976251_4.fastq	
52182754	1	1d644099-ace9-4739-b68d-0d7d3fb3aa36	syn52182754	SRR21976251_4.fastq.gz			1690643068676	3330650	1d644099-ace9-4739-b68d-0d7d3fb3aa36	1690643068820	3330650	file	1	syn52182632	syn52117441	syn29530512	127456081	1231981591	104928be04d639ca17dbe2b46b0b3ade	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/928d97b4-c404-4abe-88c3-0b06fb822ab1/SRR21976251_4.fastq.gz	
52182755	1	7efe783e-2c06-4b7b-9732-834b29e0287f	syn52182755	SRR21976252_1.fastq			1690643089603	3330650	7efe783e-2c06-4b7b-9732-834b29e0287f	1690643089753	3330650	file	1	syn52182633	syn52117441	syn29530512	127456083	1132204676	0b18b8e2a13eb17d307728e39c6aa142	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/594d1ec6-c667-466e-807a-072bcfaad8d3/SRR21976252_1.fastq	
52182756	1	09fe6471-08a3-41c9-9e09-856852264876	syn52182756	SRR21976252_1.fastq.gz			1690643093548	3330650	09fe6471-08a3-41c9-9e09-856852264876	1690643093678	3330650	file	1	syn52182633	syn52117441	syn29530512	127456085	116382685	d41580f2d9c155112ea214301ed9debf	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/774a045c-cfec-4b50-8bc9-5c1cd0383d1a/SRR21976252_1.fastq.gz	
52182758	1	9d853fda-99b9-4e6d-af92-0257b4340372	syn52182758	SRR21976252_2.fastq			1690643126128	3330650	9d853fda-99b9-4e6d-af92-0257b4340372	1690643126271	3330650	file	1	syn52182633	syn52117441	syn29530512	127456093	1753620208	0435854ab57eba9e130710e69335758f	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/18a6dca5-d908-4d29-8afe-b768170d9032/SRR21976252_2.fastq	
52182759	1	6e35cc6c-aeab-4c4f-a81e-3985ab75028a	syn52182759	SRR21976252_2.fastq.gz			1690643133940	3330650	6e35cc6c-aeab-4c4f-a81e-3985ab75028a	1690643134070	3330650	file	1	syn52182633	syn52117441	syn29530512	127456094	258322179	cc25eee545870a87159d560b4ad65258	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/087741f1-af65-4acf-9859-f43e939e1397/SRR21976252_2.fastq.gz	
52182761	1	b9749218-94cc-4d38-88ca-1d41c3a54138	syn52182761	SRR21976252_3.fastq			1690643157546	3330650	b9749218-94cc-4d38-88ca-1d41c3a54138	1690643157673	3330650	file	1	syn52182633	syn52117441	syn29530512	127456099	1262268392	a4e03c0c10b16b620fdc619738927d14	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/402c110b-a944-4534-ae23-86a7f8f3e327/SRR21976252_3.fastq	
52182762	1	96c92f91-39d7-477b-8fa4-dcb32d3cba97	syn52182762	SRR21976252_3.fastq.gz			1690643162834	3330650	96c92f91-39d7-477b-8fa4-dcb32d3cba97	1690643162973	3330650	file	1	syn52182633	syn52117441	syn29530512	127456100	170764807	e40c3a709519ccd1a77bc47b940817bb	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/c4ff2003-1892-45a3-adbc-16068764b4fe/SRR21976252_3.fastq.gz	
52182764	1	eb17bb08-577e-49f4-b762-efd368d480f3	syn52182764	SRR21976252_4.fastq			1690643201050	3330650	eb17bb08-577e-49f4-b762-efd368d480f3	1690643201191	3330650	file	1	syn52182633	syn52117441	syn29530512	127456104	1739168684	21dfacace2b5e0391d312ec58cf2c706	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/625bbeca-56dd-4db0-aa49-87577f9ac062/SRR21976252_4.fastq	
52182765	1	19adead1-b910-4b4d-bf2b-8e73270ddffc	syn52182765	SRR21976252_4.fastq.gz			1690643208649	3330650	19adead1-b910-4b4d-bf2b-8e73270ddffc	1690643208776	3330650	file	1	syn52182633	syn52117441	syn29530512	127456106	256369531	ba0a2088f119b8eb066b0f3d2ea76ebe	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/af21c2f8-e2c8-4ff1-860b-69bbae839b63/SRR21976252_4.fastq.gz	
52182766	1	448728be-0164-439f-9134-92cb9a1fa7d2	syn52182766	SRR21976247			1690643209002	3330650	448728be-0164-439f-9134-92cb9a1fa7d2	1691172941318	3330650	folder	1	syn52177625	syn52117441	syn29530512							
52182767	1	4391e6ca-eadc-43c6-b560-0f0b7b627a78	syn52182767	SRR21976248			1690643209344	3330650	4391e6ca-eadc-43c6-b560-0f0b7b627a78	1691172941713	3330650	folder	1	syn52177625	syn52117441	syn29530512							
52182768	1	243c41a1-c6bc-4070-9991-825f230a1fc3	syn52182768	SRR21976249			1690643209674	3330650	243c41a1-c6bc-4070-9991-825f230a1fc3	1691172942102	3330650	folder	1	syn52177625	syn52117441	syn29530512							
52182771	1	17a6887c-a287-4b5a-8f1f-54fe86a805b5	syn52182771	SRR21976247_1.fastq			1690643261208	3330650	17a6887c-a287-4b5a-8f1f-54fe86a805b5	1690643261315	3330650	file	1	syn52182766	syn52117441	syn29530512	127456113	2501867280	c166fbb79b8043310feb9600314e5e55	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/6755c5de-084f-4bee-a6f0-88253bf0bad1/SRR21976247_1.fastq	
52182773	1	514534a8-6ab3-4249-b6cb-ee613b80ba3e	syn52182773	SRR21976247_1.fastq.gz			1690643267777	3330650	514534a8-6ab3-4249-b6cb-ee613b80ba3e	1690643267903	3330650	file	1	syn52182766	syn52117441	syn29530512	127456115	255559119	ec0ec2c2cdead554d547d6f262bc42ec	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/2b565ee3-af1b-421f-8c15-f39492efa782/SRR21976247_1.fastq.gz	
52182777	1	6238eea0-a3f0-48bb-8e11-5c805a200030	syn52182777	SRR21976247_2.fastq			1690643345787	3330650	6238eea0-a3f0-48bb-8e11-5c805a200030	1690643345903	3330650	file	1	syn52182766	syn52117441	syn29530512	127456124	3867171202	830d2ec9aaed86fe76cce8681e8fa204	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/f56d467f-50b8-4e7c-9b2f-283710f27a6f/SRR21976247_2.fastq	
52182778	1	1e8b3ffe-c7ef-4d38-a898-b79fe404a590	syn52182778	SRR21976247_2.fastq.gz			1690643365571	3330650	1e8b3ffe-c7ef-4d38-a898-b79fe404a590	1690643365708	3330650	file	1	syn52182766	syn52117441	syn29530512	127456126	545104983	b21d7237ea8a2e1198fa95b1b0c7d48b	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/387e6e47-a519-4888-b2a6-8cff975e8237/SRR21976247_2.fastq.gz	
52182785	1	f58ca721-6cf0-46be-b8a3-840a79231895	syn52182785	SRR21976247_3.fastq			1690643429929	3330650	f58ca721-6cf0-46be-b8a3-840a79231895	1690643430053	3330650	file	1	syn52182766	syn52117441	syn29530512	127456147	2787628566	bbe2f7e3553a9fffee153e9ef7742caf	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/b15654ba-b429-453b-a80d-2a992eb9c0cd/SRR21976247_3.fastq	
52182786	1	e0b1d307-c0fe-49d9-a190-d253fee61db4	syn52182786	SRR21976247_3.fastq.gz			1690643437940	3330650	e0b1d307-c0fe-49d9-a190-d253fee61db4	1690643438066	3330650	file	1	syn52182766	syn52117441	syn29530512	127456148	368177601	07270d30f827b0aa3a8e6020211c8fb0	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/15ca30cf-b22f-42bc-8736-b2cab6441a80/SRR21976247_3.fastq.gz	
52182789	1	49e02c26-c56e-41d9-accd-f939d596517c	syn52182789	SRR21976247_4.fastq			1690643526630	3330650	49e02c26-c56e-41d9-accd-f939d596517c	1690643526752	3330650	file	1	syn52182766	syn52117441	syn29530512	127456151	3835419948	e94e05a2e3e1d4d4dfbf2752409f1347	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/a616d03d-4fde-4a06-aa0d-773acb4f4b3f/SRR21976247_4.fastq	
52182790	1	346a62c8-a3d0-4722-8ae7-2ca9fa120738	syn52182790	SRR21976247_4.fastq.gz			1690643538416	3330650	346a62c8-a3d0-4722-8ae7-2ca9fa120738	1690643538558	3330650	file	1	syn52182766	syn52117441	syn29530512	127456152	541526176	449500972779c07c69d2f9b6d268dbec	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/78f3c91b-7df8-4085-9030-52b9d9751130/SRR21976247_4.fastq.gz	
52182800	1	c77a72bc-0ca5-45f8-ab29-88bfa2f62e6f	syn52182800	SRR21976248_1.fastq			1690643585386	3330650	c77a72bc-0ca5-45f8-ab29-88bfa2f62e6f	1690643585506	3330650	file	1	syn52182767	syn52117441	syn29530512	127456155	2294615408	133589f2fca39dd3961696e20abfd27a	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/813c9873-d0d8-4a12-8567-95931ac6e24e/SRR21976248_1.fastq	
52182803	1	1cc4e4d8-9962-4f92-a1c6-c74d9a2dcbcf	syn52182803	SRR21976248_1.fastq.gz			1690643591644	3330650	1cc4e4d8-9962-4f92-a1c6-c74d9a2dcbcf	1690643591768	3330650	file	1	syn52182767	syn52117441	syn29530512	127456156	234638048	faa91079d4d25ff9aab84469dc8ddec5	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/d146a393-10c9-4d27-97ae-18b8d3ae8063/SRR21976248_1.fastq.gz	
52182825	1	c6ab52d8-263d-4757-886b-3da8f3347bc3	syn52182825	SRR21976248_2.fastq			1690643669014	3330650	c6ab52d8-263d-4757-886b-3da8f3347bc3	1690643669186	3330650	file	1	syn52182767	syn52117441	syn29530512	127456165	3547789606	3ae3236da40516461e37f69e46aa87f6	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/b44259b5-4522-49d5-95bf-b9a39947db1e/SRR21976248_2.fastq	
52182828	1	12d06ce8-e781-4a19-818a-61213b68bd40	syn52182828	SRR21976248_2.fastq.gz			1690643679800	3330650	12d06ce8-e781-4a19-818a-61213b68bd40	1690643679927	3330650	file	1	syn52182767	syn52117441	syn29530512	127456170	503013202	d89395f86d92e5bb638890e2cb7ec331	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/0f0cec35-d31e-4e5b-a73f-66dd4fe3ad19/SRR21976248_2.fastq.gz	
52182838	1	bc966602-5066-49cd-b485-1f424a98b8c3	syn52182838	SRR21976248_3.fastq			1690643738097	3330650	bc966602-5066-49cd-b485-1f424a98b8c3	1690643738226	3330650	file	1	syn52182767	syn52117441	syn29530512	127456184	2556907682	46c6de4561545c1f057625ea9faa0ac1	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/51e07600-dc67-4cf0-b2ef-25f5af989193/SRR21976248_3.fastq	
52182841	1	7752f166-d671-40f5-acc4-4f47af365cb7	syn52182841	SRR21976248_3.fastq.gz			1690643747385	3330650	7752f166-d671-40f5-acc4-4f47af365cb7	1690643747502	3330650	file	1	syn52182767	syn52117441	syn29530512	127456187	337976060	cf9a6df6c3732680e78ad0b2cf6972b4	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/3c31ec69-67bc-4676-adbe-31894cc86d33/SRR21976248_3.fastq.gz	
52182848	1	58a766d2-c72d-43cf-b800-b51fd3770486	syn52182848	SRR21976248_4.fastq			1690643831134	3330650	58a766d2-c72d-43cf-b800-b51fd3770486	1690643831295	3330650	file	1	syn52182767	syn52117441	syn29530512	127456194	3518646020	ee7d9801d14e5e70f6d8e6a2aa3a8552	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/64c36735-74ef-4190-ad23-470c72b23c59/SRR21976248_4.fastq	
52182849	1	d1c82d04-3fc1-4e23-be7c-ba7d78f36ae3	syn52182849	SRR21976248_4.fastq.gz			1690643843095	3330650	d1c82d04-3fc1-4e23-be7c-ba7d78f36ae3	1690643843216	3330650	file	1	syn52182767	syn52117441	syn29530512	127456197	499794479	5f401ed8049187a20d4d9151a4be7de3	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/3e3ca10b-bfed-4891-bc13-328f6ac83480/SRR21976248_4.fastq.gz	
52182850	1	c029ab0e-c181-4885-b17d-f1b42c6d7b4f	syn52182850	SRR21976249_1.fastq			1690643852937	3330650	c029ab0e-c181-4885-b17d-f1b42c6d7b4f	1690643853058	3330650	file	1	syn52182768	syn52117441	syn29530512	127456199	473550780	0dd2c9a3a3f0b7e2776806329a029b92	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/c1e3e920-7207-48a1-b3bc-f04d47c2f79f/SRR21976249_1.fastq	
52182851	1	2b955083-a9cc-4845-8097-97b8ee1bd4bd	syn52182851	SRR21976249_1.fastq.gz			1690643855818	3330650	2b955083-a9cc-4845-8097-97b8ee1bd4bd	1690643855937	3330650	file	1	syn52182768	syn52117441	syn29530512	127456203	48858569	7b5700f5413c705fc2edb9bf5f24fb3b	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/080a8081-bd59-40ea-89c9-f4c23441fea8/SRR21976249_1.fastq.gz	
52182853	1	241f950f-7d0b-4b2c-b3f5-d3e48451a4b7	syn52182853	SRR21976249_2.fastq			1690643870231	3330650	241f950f-7d0b-4b2c-b3f5-d3e48451a4b7	1690643870355	3330650	file	1	syn52182768	syn52117441	syn29530512	127456213	734173952	af996f3dc1bd5cc9028001ec8dd06568	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/88b4cbd9-d26b-40c7-97b4-1e11276a2eb3/SRR21976249_2.fastq	
52182854	1	add34992-8aaf-4144-9834-eea9a4313c89	syn52182854	SRR21976249_2.fastq.gz			1690643874063	3330650	add34992-8aaf-4144-9834-eea9a4313c89	1690643874194	3330650	file	1	syn52182768	syn52117441	syn29530512	127456214	109571053	3e1cd8c91925cc1d229315ebbf0ad7fd	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/0df49309-de28-47f6-88be-196414d0ab9d/SRR21976249_2.fastq.gz	
52182855	1	15f6c7c6-b46e-40ed-82e9-76573ce680d6	syn52182855	SRR21976249_3.fastq			1690643889303	3330650	15f6c7c6-b46e-40ed-82e9-76573ce680d6	1690643889445	3330650	file	1	syn52182768	syn52117441	syn29530512	127456218	528099816	fcd130f0b33638f66cd2c7dfb1d8cefa	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/379dd91e-64a6-4c9d-ba17-be0b1bb30ae0/SRR21976249_3.fastq	
52182856	1	10affae5-e2b0-4b15-8122-68194b5caad3	syn52182856	SRR21976249_3.fastq.gz			1690643892434	3330650	10affae5-e2b0-4b15-8122-68194b5caad3	1690643892554	3330650	file	1	syn52182768	syn52117441	syn29530512	127456219	70498649	3f0865ab1e776de727c11aa2d05bd030	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/cdfb2119-8a37-4eba-a164-9d69c12bd2fe/SRR21976249_3.fastq.gz	
52182857	1	ddc5c082-d6a8-46a6-aad4-bd09d7ee28f7	syn52182857	SRR21976249_4.fastq			1690643907237	3330650	ddc5c082-d6a8-46a6-aad4-bd09d7ee28f7	1690643907377	3330650	file	1	syn52182768	syn52117441	syn29530512	127456225	728112948	6c6d7fcbcacbd7eb822a61a2274807d7	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/39fafbdc-db3c-448d-b654-9931bfd9a892/SRR21976249_4.fastq	
52182859	1	3dc632e9-f070-4f75-a6ba-d7062c0c2663	syn52182859	SRR21976249_4.fastq.gz			1690643912007	3330650	3dc632e9-f070-4f75-a6ba-d7062c0c2663	1690643912121	3330650	file	1	syn52182768	syn52117441	syn29530512	127456228	108651509	1155107ec77b47b0e7af5760aaea38d1	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/5f69ea44-6cc2-428c-a93f-89e9c8302e2d/SRR21976249_4.fastq.gz	
52182860	1	66bd0088-dbc7-4c44-a3ff-91c3d2dd78e0	syn52182860	SRR21976244			1690643912378	3330650	66bd0088-dbc7-4c44-a3ff-91c3d2dd78e0	1691172943949	3330650	folder	1	syn52177626	syn52117441	syn29530512							
52182861	1	2f494e32-a180-4714-8eb8-5ac4d2fcfd20	syn52182861	SRR21976245			1690643912697	3330650	2f494e32-a180-4714-8eb8-5ac4d2fcfd20	1691172944325	3330650	folder	1	syn52177626	syn52117441	syn29530512							
52182862	1	43a2c344-a5c2-4b49-b47d-83961515c190	syn52182862	SRR21976246			1690643913021	3330650	43a2c344-a5c2-4b49-b47d-83961515c190	1691172944696	3330650	folder	1	syn52177626	syn52117441	syn29530512							
52182863	1	d8d80348-4672-4fce-be58-78ef4ed7cee6	syn52182863	SRR21976244_1.fastq.gz			1690643926653	3330650	d8d80348-4672-4fce-be58-78ef4ed7cee6	1690643926760	3330650	file	1	syn52182860	syn52117441	syn29530512	127456229	614420594	8eab9b6b6b25650382cb5bb7e1d7b1ed	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/51e2158c-6218-488c-8ddd-fb9e5e431459/SRR21976244_1.fastq.gz	
52182865	1	3650c3a1-faff-4a5d-9552-450f3705cea8	syn52182865	SRR21976244_2.fastq.gz			1690643954025	3330650	3650c3a1-faff-4a5d-9552-450f3705cea8	1690643954136	3330650	file	1	syn52182860	syn52117441	syn29530512	127456231	1227133788	e75d41d15075d87635be6bc06eac4939	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/0d79826b-b246-43e1-b2df-d1ebfdad44a2/SRR21976244_2.fastq.gz	
52182866	1	be48f4e3-9c98-430d-8440-e89d720c9546	syn52182866	SRR21976244_3.fastq.gz			1690643972818	3330650	be48f4e3-9c98-430d-8440-e89d720c9546	1690643972960	3330650	file	1	syn52182860	syn52117441	syn29530512	127456232	895846929	d93f3adeff9d7dd5e48b04430701ff75	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/1b4a835d-1595-4114-be46-4abef254165b/SRR21976244_3.fastq.gz	
52182868	1	dfd707ce-fb81-490d-94d8-9d3f852c0efc	syn52182868	SRR21976244_4.fastq.gz			1690644000640	3330650	dfd707ce-fb81-490d-94d8-9d3f852c0efc	1690644000775	3330650	file	1	syn52182860	syn52117441	syn29530512	127456234	1221793897	3ae2456e1650c77a2251ddb74729bdcc	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/f75a1224-54f0-48b3-b956-7cc11667b66d/SRR21976244_4.fastq.gz	
52182869	1	3ded9913-b06e-4270-a890-5a7d6099a81a	syn52182869	SRR21976245_1.fastq.gz			1690644012936	3330650	3ded9913-b06e-4270-a890-5a7d6099a81a	1690644013073	3330650	file	1	syn52182861	syn52117441	syn29530512	127456237	567521402	f5bd1c71fbbab9d85d99a3b02bdebb71	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/2edd4548-4433-4150-8b76-1ac66385781b/SRR21976245_1.fastq.gz	
52182871	1	2442c9d9-6eb2-4ecc-9e71-c4cf6c1de70e	syn52182871	SRR21976245_2.fastq.gz			1690644034162	3330650	2442c9d9-6eb2-4ecc-9e71-c4cf6c1de70e	1690644034289	3330650	file	1	syn52182861	syn52117441	syn29530512	127456239	1140930575	d805dcce34af19ac768c0e2cde7d8893	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/ec8bf28d-0440-4285-9f6d-0cf60bba6d6a/SRR21976245_2.fastq.gz	
